cod_mun;tipo;total;sus;naosus
3507506;51;20;20;0
3507506;52;2;2;0
3507506;54;29;15;14
3507506;55;3;3;0
3507506;56;27;20;7
3507506;57;14;14;0
3507506;58;17;12;5
3507506;59;9;4;5
3507506;60;6;1;5
3507506;8;124;108;16
3507506;62;8;8;0
3507506;9;35;22;13
3507506;63;1;1;0
3507506;64;511;511;0
3507506;65;4;3;1
3507506;11;6;6;0
3507506;66;6;2;4
3507605;12;4;;4
3507605;13;5;5;0
3507605;14;2;1;1
3507605;1;12;12;0
3507605;15;6;6;0
3507605;20;36;31;5
3507605;17;1;1;0
3507605;21;4;4;0
3507605;23;2;2;0
3507605;24;1;1;0
3507605;2;19;15;4
3507605;25;4;3;1
3507605;26;4;2;2
3507605;3;281;246;35
3507605;6;17;17;0
3507605;30;12;4;8
3507605;31;5;1;4
3507605;32;3;3;0
3507605;33;1;;1
3507605;35;2;2;0
3507605;36;4;4;0
3507605;37;1;1;0
3507605;10;50;43;7
3507605;38;7;4;3
3507605;41;7;6;1
3507605;4;14;13;1
3507605;43;3;2;1
3507605;5;51;45;6
3507605;45;2;2;0
3507605;47;3;;3
3507605;48;8;8;0
3507605;51;9;9;0
3507605;52;4;3;1
3507605;54;20;17;3
3507605;55;2;2;0
3507605;56;23;16;7
3507605;57;5;4;1
3507605;58;11;10;1
3507605;59;12;8;4
3507605;8;83;71;12
3507605;62;3;3;0
3507605;9;14;9;5
3507605;63;3;3;0
3507605;64;106;105;1
3507605;65;3;2;1
3507605;66;6;6;0
3507704;3;3;3;0
3507704;8;1;1;0
3507753;3;2;2;0
3507753;6;1;1;0
3507753;8;3;3;0
3507803;20;2;2;0
3507803;3;32;30;2
3507803;6;3;3;0
3507803;30;1;1;0
3507803;5;3;3;0
3507803;51;1;1;0
3507803;54;2;2;0
3507803;58;2;2;0
3507803;8;3;3;0
3507803;9;1;1;0
3507902;1;1;1;0
3507902;20;2;2;0
3507902;2;1;1;0
3507902;3;18;15;3
3507902;30;1;;1
3507902;5;3;2;1
3507902;54;1;1;0
3507902;56;2;;2
3507902;58;1;1;0
3507902;8;4;3;1
3507902;9;4;3;1
3508009;3;21;20;1
3508009;6;1;1;0
3508009;10;3;3;0
3508009;56;1;1;0
3508009;58;1;1;0
3508009;8;2;2;0
3508009;9;1;1;0
3508108;3;27;23;4
3508108;7;3;3;0
3508108;10;1;1;0
3508108;5;1;1;0
3508108;8;1;1;0
3508207;20;1;1;0
3508207;3;9;9;0
3508207;6;2;2;0
3508207;38;1;1;0
3508207;54;1;1;0
3508207;8;2;2;0
3508306;3;2;2;0
3508306;5;1;1;0
3508306;54;1;1;0
3508405;13;1;1;0
3508405;1;1;1;0
3508405;20;3;2;1
3508405;3;60;54;6
3508405;6;6;6;0
3508405;30;3;;3
3508405;10;2;1;1
3508405;38;1;1;0
3508405;41;1;1;0
3508405;5;7;2;5
3508405;51;2;1;1
3508405;54;1;1;0
3508405;58;3;3;0
3508405;59;2;;2
3508405;8;33;23;10
3508405;9;3;3;0
3508504;13;1;;1
3508504;1;7;4;3
3508504;15;3;;3
3508504;20;9;;9
3508504;23;1;;1
3508504;2;5;4;1
3508504;26;2;;2
3508504;3;127;97;30
3508504;6;19;19;0
3508504;30;4;;4
3508504;31;1;;1
3508504;35;2;2;0
3508504;10;8;1;7
3508504;38;2;;2
3508504;39;1;1;0
3508504;41;3;;3
3508504;4;1;1;0
3508504;43;1;;1
3508504;5;29;19;10
3508504;45;1;;1
3508504;48;3;2;1
3508504;51;3;1;2
3508504;52;2;1;1
3508504;54;7;4;3
3508504;56;8;2;6
3508504;57;2;1;1
3508504;58;20;8;12
3508504;59;2;;2
3508504;8;79;55;24
3508504;9;5;2;3
3508504;65;1;1;0
3508504;66;2;1;1
3508603;20;6;4;2
3508603;2;1;1;0
3508603;3;27;20;7
3508603;6;6;6;0
3508603;30;1;1;0
3508603;10;3;2;1
3508603;41;2;1;1
3508603;5;2;;2
3508603;51;1;;1
3508603;54;1;1;0
3508603;56;4;2;2
3508603;8;6;5;1
3508702;1;1;1;0
3508702;20;2;1;1
3508702;3;12;10;2
3508702;6;3;3;0
3508702;10;1;1;0
3508702;5;3;3;0
3508702;54;1;1;0
3508702;56;1;1;0
3508702;8;1;;1
3508801;14;1;1;0
3508801;1;1;;1
3508801;20;3;1;2
3508801;3;11;3;8
3508801;6;6;6;0
3508801;38;1;1;0
3508801;5;2;2;0
3508801;54;1;1;0
3508801;8;5;5;0
3508900;3;3;3;0
3508900;6;2;2;0
3509007;1;27;14;13
3509007;15;1;;1
3509007;20;7;2;5
3509007;2;5;;5
3509007;3;148;101;47
3509007;6;15;15;0
3509007;30;3;;3
3509007;31;1;;1
3509007;10;16;7;9
3509007;38;1;1;0
3509007;41;2;1;1
3509007;4;8;8;0
3509007;5;52;40;12
3509007;48;2;2;0
3509007;51;4;1;3
3509007;52;1;;1
3509007;54;6;3;3
3509007;56;12;6;6
3509007;57;1;;1
3509007;58;35;10;25
3509007;59;6;1;5
3509007;8;84;71;13
3509007;62;1;;1
3509007;9;5;4;1
3509007;66;5;;5
3509106;3;1;1;0
3509106;6;2;2;0
3509106;8;1;1;0
3509205;1;3;3;0
3509205;15;1;1;0
3509205;20;7;3;4
3509205;2;1;1;0
3509205;3;98;70;28
3509205;6;10;10;0
3509205;30;5;1;4
3509205;31;3;;3
3509205;32;1;1;0
3509205;10;7;3;4
3509205;38;1;1;0
3509205;41;2;2;0
3509205;5;14;10;4
3509205;48;2;2;0
3509205;51;2;2;0
3509205;54;3;3;0
3509205;56;10;8;2
3509205;58;10;6;4
3509205;59;3;2;1
3509205;8;29;19;10
3509205;62;2;1;1
3509205;9;8;7;1
3509205;66;3;2;1
3509254;20;1;;1
3509254;3;22;19;3
3509254;6;6;6;0
3509254;10;1;;1
3509254;4;3;3;0
3509254;5;3;2;1
3509254;48;1;1;0
3509254;58;2;1;1
3509254;8;3;3;0
3509254;9;2;2;0
3509304;1;1;1;0
3509304;3;5;4;1
3509304;6;3;3;0
3509304;54;2;2;0
3509403;1;5;5;0
3509403;20;2;1;1
3509403;2;2;2;0
3509403;3;24;23;1
3509403;6;6;6;0
3509403;30;2;1;1
3509403;10;3;3;0
3509403;54;1;;1
3509403;58;1;1;0
3509403;8;6;6;0
3509452;3;2;2;0
3509452;8;1;1;0
3509502;12;29;3;26
3509502;13;31;8;23
3509502;14;47;31;16
3509502;1;302;138;164
3509502;15;45;6;39
3509502;18;1;;1
3509502;19;6;6;0
3509502;20;341;71;270
3509502;17;23;4;19
3509502;21;8;2;6
3509502;23;18;7;11
3509502;24;35;8;27
3509502;2;141;40;101
3509502;25;10;3;7
3509502;26;94;19;75
3509502;27;3;;3
3509502;28;1;1;0
3509502;3;1368;834;534
3509502;29;3;;3
3509502;6;129;129;0
3509502;7;24;14;10
3509502;30;168;27;141
3509502;31;71;14;57
3509502;32;37;15;22
3509502;33;10;6;4
3509502;34;12;;12
3509502;35;62;25;37
3509502;36;14;5;9
3509502;37;20;20;0
3509502;10;252;133;119
3509502;38;68;18;50
3509502;39;11;4;7
3509502;41;67;7;60
3509502;4;54;26;28
3509502;42;9;7;2
3509502;43;11;2;9
3509502;5;564;127;437
3509502;45;43;27;16
3509502;47;15;5;10
3509502;48;73;45;28
3509502;49;2;2;0
3509502;50;3;2;1
3509502;51;97;56;41
3509502;52;34;14;20
3509502;53;1;;1
3509502;54;170;69;101
3509502;55;16;6;10
3509502;56;235;51;184
3509502;57;96;35;61
3509502;58;246;52;194
3509502;59;114;23;91
3509502;60;12;4;8
3509502;61;10;4;6
3509502;8;807;375;432
3509502;62;29;4;25
3509502;9;203;74;129
3509502;63;11;4;7
3509502;64;1366;1303;63
3509502;65;28;9;19
3509502;11;10;8;2
3509502;66;61;8;53
3509601;1;3;3;0
3509601;20;3;2;1
3509601;3;38;35;3
3509601;6;7;7;0
3509601;30;2;2;0
3509601;31;1;;1
3509601;38;1;1;0
3509601;41;1;1;0
3509601;5;5;5;0
3509601;48;1;1;0
3509601;51;4;4;0
3509601;54;1;1;0
3509601;56;4;;4
3509601;58;2;2;0
3509601;59;1;1;0
3509601;8;13;13;0
3509601;62;1;1;0
3509601;9;1;1;0
3509700;12;1;1;0
3509700;13;1;1;0
3509700;1;10;10;0
3509700;20;5;2;3
3509700;2;1;1;0
3509700;26;1;;1
3509700;3;64;60;4
3509700;6;12;12;0
3509700;7;1;1;0
3509700;30;2;1;1
3509700;31;2;2;0
3509700;10;11;9;2
3509700;38;1;;1
3509700;39;2;;2
3509700;41;1;;1
3509700;5;14;9;5
3509700;48;1;1;0
3509700;51;2;;2
3509700;52;2;;2
3509700;54;2;2;0
3509700;56;4;1;3
3509700;58;8;7;1
3509700;8;22;16;6
3509700;62;1;;1
3509700;9;1;1;0
3509700;66;1;1;0
3509809;3;5;5;0
3509809;5;1;1;0
3509809;8;1;1;0
3509908;3;5;4;1
3509908;6;4;4;0
3509908;5;3;3;0
3509908;8;2;2;0
3509957;20;1;1;0
3509957;3;1;1;0
3509957;8;1;1;0
3510005;2;1;1;0
3510005;3;57;53;4
3510005;6;1;1;0
3510005;30;1;1;0
3510005;10;1;;1
3510005;4;3;3;0
3510005;56;1;1;0
3510005;8;2;;2
3510104;20;1;1;0
3510104;3;2;2;0
3510104;6;1;1;0
3510153;3;27;27;0
3510153;6;1;1;0
3510153;43;1;1;0
3510153;8;2;2;0
3510203;13;1;;1
3510203;20;2;2;0
3510203;3;46;43;3
3510203;6;9;9;0
3510203;31;1;;1
3510203;10;3;3;0
3510203;5;4;4;0
3510203;48;1;1;0
3510203;51;1;1;0
3510203;56;1;1;0
3510203;8;8;8;0
3510203;9;2;2;0
3510302;20;1;1;0
3510302;3;15;15;0
3510302;6;2;2;0
3510302;30;1;1;0
3510302;31;1;1;0
3510302;41;1;1;0
3510302;5;2;2;0
3510302;54;1;1;0
3510302;8;3;3;0
3510302;9;2;2;0
3510401;1;1;;1
3510401;20;6;2;4
3510401;3;63;46;17
3510401;30;2;1;1
3510401;31;1;;1
3510401;32;4;4;0
3510401;10;8;4;4
3510401;43;1;;1
3510401;5;7;3;4
3510401;45;1;;1
3510401;51;1;1;0
3510401;54;2;1;1
3510401;56;2;1;1
3510401;57;1;;1
3510401;58;4;1;3
3510401;59;2;;2
3510401;8;40;33;7
3510401;9;1;1;0
3510401;64;6;6;0
3510401;65;1;;1
3510401;66;1;;1
3510500;12;1;;1
3510500;13;2;2;0
3510500;14;1;1;0
3510500;1;24;24;0
3510500;15;1;;1
3510500;20;23;16;7
3510500;21;1;1;0
3510500;23;2;1;1
3510500;24;1;1;0
3510500;2;18;17;1
3510500;26;5;5;0
3510500;27;1;1;0
3510500;3;182;155;27
3510500;29;1;;1
3510500;6;24;24;0
3510500;30;9;4;5
3510500;31;2;;2
3510500;32;3;3;0
3510500;33;4;4;0
3510500;34;3;;3
3510500;35;5;5;0
3510500;10;21;18;3
3510500;38;4;3;1
3510500;41;2;1;1
3510500;43;2;1;1
3510500;5;21;12;9
3510500;48;3;2;1
3510500;50;3;3;0
3510500;51;2;2;0
3510500;52;2;1;1
3510500;54;8;6;2
3510500;56;22;8;14
3510500;57;11;6;5
3510500;58;31;23;8
3510500;59;7;4;3
3510500;8;53;48;5
3510500;62;2;1;1
3510500;9;10;6;4
3510500;63;1;1;0
3510500;65;1;1;0
3510500;66;1;1;0
3510609;13;2;1;1
3510609;14;1;1;0
3510609;1;12;12;0
3510609;20;18;11;7
3510609;2;13;11;2
3510609;25;1;1;0
3510609;26;1;1;0
3510609;3;175;115;60
3510609;6;37;37;0
3510609;30;6;1;5
3510609;31;1;1;0
3510609;32;8;7;1
3510609;33;3;3;0
3510609;35;5;5;0
3510609;10;7;6;1
3510609;38;6;3;3
3510609;41;4;3;1
3510609;4;8;7;1
3510609;5;50;34;16
3510609;45;1;1;0
3510609;48;6;4;2
3510609;51;11;11;0
3510609;54;6;6;0
3510609;56;12;9;3
3510609;58;41;31;10
3510609;59;7;3;4
3510609;8;90;79;11
3510609;9;18;17;1
3510609;64;56;56;0
3510609;65;1;1;0
3510609;66;9;5;4
3510708;3;3;3;0
3510708;6;7;7;0
3510708;10;2;2;0
3510708;5;1;1;0
3510708;56;5;5;0
3510708;58;1;1;0
3510708;8;1;1;0
3510807;12;1;1;0
3510807;13;1;1;0
3510807;1;2;2;0
3510807;20;4;3;1
3510807;2;1;1;0
3510807;3;31;29;2
3510807;29;1;1;0
3510807;6;1;1;0
3510807;30;4;4;0
3510807;32;1;1;0
3510807;10;2;1;1
3510807;38;2;2;0
3510807;5;3;1;2
3510807;50;2;2;0
3510807;51;1;1;0
3510807;54;2;2;0
3510807;56;7;6;1
3510807;58;4;3;1
3510807;59;1;;1
3510807;8;2;2;0
3510807;9;3;3;0
3510807;65;1;1;0
3510906;3;11;11;0
3510906;8;1;1;0
3511003;3;11;11;0
3511003;6;3;3;0
3511003;5;1;1;0
3511003;9;2;2;0
3511102;12;2;1;1
3511102;13;3;1;2
3511102;14;9;7;2
3511102;1;18;12;6
3511102;15;7;2;5
3511102;20;32;12;20
3511102;17;3;3;0
3511102;21;1;1;0
3511102;24;2;2;0
3511102;2;18;17;1
3511102;25;1;;1
3511102;26;5;;5
3511102;3;134;88;46
3511102;6;18;18;0
3511102;30;23;9;14
3511102;31;2;;2
3511102;32;2;1;1
3511102;36;3;3;0
3511102;10;21;18;3
3511102;38;10;6;4
3511102;41;6;2;4
3511102;4;1;;1
3511102;5;26;10;16
3511102;45;2;1;1
3511102;47;1;;1
3511102;48;5;4;1
3511102;51;6;3;3
3511102;52;1;1;0
3511102;54;14;8;6
3511102;55;1;1;0
3511102;56;19;14;5
3511102;57;13;11;2
3511102;58;23;9;14
3511102;59;11;9;2
3511102;8;90;68;22
3511102;62;4;2;2
3511102;9;10;6;4
3511102;63;3;3;0
3511102;64;174;174;0
3511102;65;2;1;1
3511102;66;3;2;1
3511201;3;11;11;0
3511201;6;2;2;0
3511300;3;32;28;4
3511300;6;2;2;0
3511300;5;2;2;0
3511300;8;1;1;0
3511409;12;1;;1
3511409;3;15;13;2
3511409;6;4;4;0
3511409;10;1;;1
3511409;41;1;1;0
3511409;8;1;1;0
3511508;1;2;1;1
3511508;20;5;;5
3511508;3;38;28;10
3511508;6;2;2;0
3511508;7;1;;1
3511508;30;3;;3
3511508;31;2;;2
3511508;10;3;2;1
3511508;38;2;;2
3511508;41;2;;2
3511508;5;4;1;3
3511508;51;1;;1
3511508;54;1;1;0
3511508;56;8;3;5
3511508;57;1;;1
3511508;58;4;;4
3511508;59;2;;2
3511508;8;6;2;4
3511508;9;3;;3
3511508;65;1;;1
3511508;66;1;1;0
3511607;1;1;1;0
3511607;20;1;1;0
3511607;2;3;3;0
3511607;3;8;6;2
3511607;6;4;4;0
3511607;30;1;1;0
3511607;10;1;1;0
3511607;54;1;1;0
3511607;8;2;2;0
3511607;9;1;1;0
3511706;20;1;1;0
3511706;3;11;10;1
3511706;54;2;2;0
3511706;59;1;1;0
3511706;8;1;1;0
3511904;3;6;6;0
3512001;20;2;1;1
3512001;3;34;32;2
3512001;30;1;;1
3512001;5;2;2;0
3512001;48;1;1;0
3512001;54;1;1;0
3512001;56;1;1;0
3512001;8;1;1;0
3512001;62;1;;1
3512100;20;1;1;0
3512100;3;15;14;1
3512100;6;3;3;0
3512100;32;1;1;0
3512100;10;1;1;0
3512100;8;1;1;0
3512100;9;1;1;0
3512209;1;1;1;0
3512209;20;1;1;0
3512209;3;14;11;3
3512209;6;5;5;0
3512209;10;2;1;1
3512209;5;2;1;1
3512209;48;1;1;0
3512209;54;1;1;0
3512209;56;1;1;0
3512209;8;3;2;1
3512308;20;2;1;1
3512308;3;4;2;2
3512308;31;1;1;0
3512308;5;1;1;0
3512308;54;1;;1
3512308;58;1;;1
3512407;15;2;;2
3512407;20;3;1;2
3512407;3;11;9;2
3512407;6;4;4;0
3512407;30;1;;1
3512407;31;1;;1
3512407;41;2;1;1
3512407;5;3;2;1
3512407;54;2;1;1
3512407;55;1;;1
3512407;56;3;1;2
3512407;58;3;;3
3512407;59;1;;1
3512407;8;12;8;4
3512407;9;1;;1
3512407;65;1;;1
3512506;3;1;1;0
3512605;3;1;1;0
3512605;6;1;1;0
3512605;10;2;2;0
3512704;20;1;1;0
3512704;3;16;16;0
3512704;6;1;1;0
3512704;8;1;1;0
3512704;9;1;1;0
3512803;1;2;2;0
3512803;15;1;;1
3512803;20;2;1;1
3512803;2;1;;1
3512803;3;41;34;7
3512803;6;6;6;0
3512803;34;1;;1
3512803;10;1;1;0
3512803;41;1;1;0
3512803;5;8;7;1
3512803;48;1;1;0
3512803;54;2;2;0
3512803;56;3;1;2
3512803;58;5;4;1
3512803;61;1;;1
3512803;8;16;15;1
3512803;9;2;2;0
3512902;20;1;1;0
3512902;3;10;9;1
3512902;6;2;2;0
3512902;8;1;1;0
3512902;9;1;;1
3513009;13;2;1;1
3513009;1;16;15;1
3513009;15;1;;1
3513009;20;18;8;10
3513009;24;2;;2
3513009;2;8;5;3
3513009;25;2;2;0
3513009;26;1;;1
3513009;3;121;87;34
3513009;6;7;6;1
3513009;30;11;3;8
3513009;31;4;1;3
3513009;33;5;4;1
3513009;35;3;3;0
3513009;10;17;7;10
3513009;38;4;1;3
3513009;41;2;1;1
3513009;4;1;1;0
3513009;43;3;;3
3513009;5;41;23;18
3513009;48;4;3;1
3513009;51;4;1;3
3513009;52;3;2;1
3513009;54;8;5;3
3513009;55;1;;1
3513009;56;27;14;13
3513009;57;1;;1
3513009;58;40;25;15
3513009;59;7;3;4
3513009;8;59;43;16
3513009;62;5;2;3
3513009;9;15;6;9
3513009;64;26;26;0
3513009;65;1;;1
3513108;20;3;2;1
3513108;3;16;16;0
3513108;6;1;1;0
3513108;30;1;1;0
3513108;31;1;;1
3513108;32;2;2;0
3513108;10;2;2;0
3513108;5;3;3;0
3513108;48;1;1;0
3513108;54;3;3;0
3513108;56;5;3;2
3513108;58;1;1;0
3513108;59;1;1;0
3513108;8;4;4;0
3513108;9;1;1;0
3513207;3;24;24;0
3513207;6;3;3;0
3513207;5;2;2;0
3513207;54;1;1;0
3513207;8;2;2;0
3513207;9;1;1;0
3513306;3;3;3;0
3513306;6;2;2;0
3513405;13;1;;1
3513405;14;1;1;0
3513405;1;21;21;0
3513405;15;1;1;0
3513405;20;10;3;7
3513405;24;1;;1
3513405;2;4;3;1
3513405;3;96;88;8
3513405;6;12;12;0
3513405;30;6;1;5
3513405;31;2;;2
3513405;35;1;1;0
3513405;10;13;3;10
3513405;38;4;1;3
3513405;41;4;3;1
3513405;4;1;1;0
3513405;5;16;13;3
3513405;48;1;1;0
3513405;51;1;;1
3513405;54;6;2;4
3513405;56;9;1;8
3513405;58;10;5;5
3513405;8;15;10;5
3513405;9;6;2;4
3513405;66;2;1;1
3513504;12;2;;2
3513504;13;1;;1
3513504;1;3;3;0
3513504;20;13;10;3
3513504;23;2;2;0
3513504;2;5;5;0
3513504;26;3;2;1
3513504;3;273;259;14
3513504;29;1;1;0
3513504;6;16;16;0
3513504;30;2;2;0
3513504;31;3;1;2
3513504;35;3;3;0
3513504;10;5;3;2
3513504;41;3;1;2
3513504;4;1;1;0
3513504;5;8;3;5
3513504;48;5;5;0
3513504;51;4;4;0
3513504;54;10;10;0
3513504;55;2;1;1
3513504;56;5;;5
3513504;57;2;2;0
3513504;58;11;8;3
3513504;59;3;2;1
3513504;8;67;53;14
3513504;62;3;1;2
3513504;9;3;1;2
3513504;65;4;4;0
3513504;66;3;3;0
3513603;20;1;1;0
3513603;3;21;18;3
3513603;6;2;2;0
3513603;32;1;1;0
3513603;10;2;1;1
3513603;5;2;1;1
3513603;56;1;;1
3513603;8;5;3;2
3513702;14;2;2;0
3513702;15;1;1;0
3513702;20;1;1;0
3513702;3;56;56;0
3513702;6;3;3;0
3513702;30;2;1;1
3513702;10;3;3;0
3513702;5;1;1;0
3513702;56;2;;2
3513702;58;1;1;0
3513702;8;5;4;1
3513801;12;3;2;1
3513801;13;3;2;1
3513801;14;2;1;1
3513801;1;55;45;10
3513801;15;1;;1
3513801;20;43;8;35
3513801;17;1;;1
3513801;21;1;;1
3513801;23;4;3;1
3513801;24;4;1;3
3513801;2;29;22;7
3513801;25;1;1;0
3513801;26;3;2;1
3513801;3;524;370;154
3513801;29;1;1;0
3513801;6;59;59;0
3513801;7;1;1;0
3513801;30;17;4;13
3513801;31;8;3;5
3513801;32;9;3;6
3513801;33;3;2;1
3513801;35;16;8;8
3513801;10;75;48;27
3513801;38;12;4;8
3513801;39;4;4;0
3513801;41;2;1;1
3513801;4;53;53;0
3513801;5;92;59;33
3513801;45;3;2;1
3513801;48;13;11;2
3513801;50;1;;1
3513801;51;14;14;0
3513801;52;10;10;0
3513801;54;18;5;13
3513801;55;1;1;0
3513801;56;43;19;24
3513801;57;9;;9
3513801;58;71;22;49
3513801;59;20;7;13
3513801;8;189;129;60
3513801;62;6;3;3
3513801;9;37;30;7
3513801;64;9;9;0
3513801;65;3;1;2
3513801;11;2;2;0
3513801;66;22;5;17
3513850;3;2;2;0
3513850;8;1;1;0
3513900;1;8;8;0
3513900;2;2;2;0
3513900;3;9;8;1
3513900;6;6;6;0
3513900;32;1;1;0
3513900;5;1;1;0
3513900;48;1;1;0
3513900;56;7;7;0
3513900;58;2;2;0
3513900;59;5;5;0
3513900;8;4;3;1
3513900;64;4;4;0
3514007;20;1;1;0
3514007;3;1;1;0
3514007;6;2;2;0
3514007;8;1;1;0
3514106;14;1;;1
3514106;20;2;;2
3514106;3;40;40;0
3514106;6;1;1;0
3514106;30;1;;1
3514106;34;1;;1
3514106;5;1;1;0
3514106;8;3;3;0
3514106;9;1;1;0
3514205;6;1;1;0
3514205;5;1;1;0
3514205;8;1;1;0
3514304;1;1;1;0
3514304;3;1;1;0
3514304;6;1;1;0
3514304;10;1;1;0
3514304;54;1;1;0
3514304;8;1;1;0
3514403;12;2;2;0
3514403;13;2;1;1
3514403;1;3;3;0
3514403;20;13;10;3
3514403;2;1;;1
3514403;3;69;64;5
3514403;6;11;11;0
3514403;30;7;5;2
3514403;31;2;;2
3514403;32;2;2;0
3514403;35;1;1;0
3514403;10;11;11;0
3514403;38;2;1;1
3514403;41;2;2;0
3514403;5;4;2;2
3514403;48;2;2;0
3514403;51;4;4;0
3514403;54;16;15;1
3514403;56;11;7;4
3514403;57;1;1;0
3514403;58;5;4;1
3514403;59;2;1;1
3514403;8;11;10;1
3514403;62;1;;1
3514403;9;7;5;2
3514403;65;1;;1
3514403;66;1;1;0
3514502;1;1;1;0
3514502;3;19;8;11
3514502;6;3;3;0
3514502;31;1;;1
3514502;10;1;1;0
3514502;9;2;2;0
3514601;20;2;2;0
3514601;3;50;50;0
3514601;5;4;4;0
3514601;54;2;2;0
3514601;56;1;1;0
3514601;8;4;4;0
3514601;66;1;1;0
3514700;14;1;1;0
3514700;20;1;1;0
3514700;3;7;7;0
3514700;10;1;1;0
3514700;58;1;1;0
3514700;9;1;1;0
3514809;3;4;4;0
3514809;6;3;3;0
3514908;20;2;2;0
3514908;2;1;1;0
3514908;3;15;12;3
3514908;6;4;4;0
3514908;54;1;1;0
3514908;56;1;;1
3514908;8;5;5;0
3514908;9;1;1;0
3514924;5;1;1;0
3514957;3;13;13;0
3514957;8;1;1;0
3515004;12;1;;1
3515004;13;1;1;0
3515004;15;3;3;0
3515004;20;6;6;0
3515004;2;1;1;0
3515004;3;157;144;13
3515004;29;1;1;0
3515004;6;33;33;0
3515004;7;1;1;0
3515004;30;2;2;0
3515004;31;2;;2
3515004;32;1;1;0
3515004;10;12;12;0
3515004;38;1;1;0
3515004;41;3;3;0
3515004;5;20;20;0
3515004;48;2;2;0
3515004;51;4;4;0
3515004;54;5;5;0
3515004;56;10;5;5
3515004;58;5;4;1
3515004;59;3;3;0
3515004;8;55;55;0
3515004;62;1;1;0
3515004;9;5;5;0
3515004;66;2;2;0
3515103;20;2;2;0
3515103;2;1;1;0
3515103;3;34;29;5
3515103;6;13;13;0
3515103;30;3;2;1
3515103;10;2;2;0
3515103;5;1;1;0
3515103;48;1;1;0
3515103;54;1;;1
3515103;56;3;2;1
3515103;58;1;1;0
3515103;8;2;;2
3515103;9;1;1;0
3515103;66;1;;1
3515129;3;2;2;0
3515129;6;1;1;0
3515129;9;1;1;0
3515152;1;1;;1
3515152;3;35;25;10
3515152;6;1;1;0
3515152;30;2;1;1
3515152;5;1;;1
3515152;54;1;1;0
3515152;58;2;1;1
3515152;8;2;;2
3515152;9;3;1;2
3515186;1;1;1;0
3515186;20;6;1;5
3515186;24;1;;1
3515186;26;2;;2
3515186;3;41;37;4
3515186;6;7;7;0
3515186;30;3;2;1
3515186;35;2;2;0
3515186;10;2;1;1
3515186;38;1;1;0
3515186;41;6;2;4
3515186;5;9;7;2
3515186;48;1;1;0
3515186;52;1;;1
3515186;54;2;2;0
3515186;56;4;1;3
3515186;58;2;2;0
3515186;59;3;;3
3515186;8;11;7;4
3515186;62;1;1;0
3515186;9;3;3;0
3515186;65;1;1;0
3515186;66;1;1;0
3515194;3;4;4;0
3515194;6;1;1;0
3515194;9;1;1;0
3515202;14;1;1;0
3515202;20;1;1;0
3515202;3;5;3;2
3515202;6;1;1;0
3515202;10;1;1;0
3515202;8;4;3;1
3515202;9;1;1;0
3515301;3;1;1;0
3515301;6;1;1;0
3515301;8;1;1;0
3515301;9;1;1;0
3515350;3;7;7;0
3515350;38;1;;1
3515350;8;1;1;0
3515400;20;2;2;0
3515400;2;1;1;0
3515400;3;23;20;3
3515400;6;2;2;0
3515400;4;1;1;0
3515400;56;1;1;0
3515400;8;4;4;0
3515400;9;1;1;0
3515509;1;1;;1
3515509;15;4;3;1
3515509;20;16;9;7
3515509;17;1;1;0
3515509;2;2;2;0
3515509;26;3;;3
3515509;3;126;87;39
3515509;6;11;11;0
3515509;7;1;;1
3515509;30;6;3;3
3515509;31;1;;1
3515509;10;12;6;6
3515509;38;3;2;1
3515509;39;2;1;1
3515509;41;2;;2
3515509;43;1;;1
3515509;5;9;4;5
3515509;48;2;2;0
3515509;51;3;2;1
3515509;52;1;;1
3515509;54;7;4;3
3515509;56;9;3;6
3515509;57;1;;1
3515509;58;4;1;3
3515509;59;5;;5
3515509;8;15;8;7
3515509;62;2;;2
3515509;9;8;1;7
3515509;64;49;49;0
3515509;65;1;;1
3515509;66;1;1;0
3515608;3;17;17;0
3515608;56;1;1;0
3515657;3;1;1;0
3515707;12;1;1;0
3515707;1;44;44;0
3515707;20;7;7;0
3515707;21;2;2;0
3515707;2;11;11;0
3515707;25;2;2;0
3515707;26;1;1;0
3515707;3;172;165;7
3515707;6;34;34;0
3515707;30;2;1;1
3515707;31;1;1;0
3515707;32;3;3;0
3515707;35;1;1;0
3515707;10;6;5;1
3515707;4;9;9;0
3515707;5;36;35;1
3515707;48;3;3;0
3515707;54;3;3;0
3515707;56;6;3;3
3515707;58;34;34;0
3515707;59;4;4;0
3515707;8;68;68;0
3515707;62;1;1;0
3515707;9;13;13;0
3515707;66;6;6;0
3515806;3;4;4;0
3515806;6;1;1;0
3515905;3;3;3;0
3515905;6;1;1;0
3515905;5;1;1;0
3516002;14;1;1;0
3516002;3;10;9;1
3516002;6;2;2;0
3516101;3;3;3;0
3516101;4;1;1;0
3516200;12;1;;1
3516200;1;17;2;15
3516200;15;8;6;2
3516200;19;1;1;0
3516200;20;46;29;17
3516200;21;2;1;1
3516200;23;5;5;0
3516200;24;1;1;0
3516200;2;30;28;2
3516200;25;6;6;0
3516200;26;7;;7
3516200;3;399;361;38
3516200;6;8;8;0
3516200;7;1;;1
3516200;30;14;4;10
3516200;31;4;1;3
3516200;32;9;3;6
3516200;35;2;2;0
3516200;36;1;;1
3516200;10;19;14;5
3516200;38;7;3;4
